mrna,lncrna
1340,30
1340,497
1340,681
1340,688
1340,1375
1340,55
1340,1037
1340,1363
1340,915
1340,149
1340,568
1340,1184
1340,219
1340,123
1340,518
1340,1073
1340,1387
1340,1338
1340,282
1340,238
1340,781
1340,589
1340,1325
1340,615
1340,1383
1340,1263
1340,964
1340,189
1340,461
1340,484
1340,1307
1340,319
1340,1230
1340,521
1340,1462
1340,640
1340,483
1340,1364
1340,635
1340,1295
1340,1105
1340,1411
1340,98
1340,203
1340,950
1340,1249
1340,1391
1340,687
1340,1167
1340,1246
1340,923
1340,1144
1340,292
1340,215
1340,224
1340,1362
1340,949
1340,1152
1852,786
1852,788
1852,1427
1852,606
1852,1015
1852,882
1852,121
1852,561
1852,1495
1852,1109
1852,773
1852,603
1852,59
1852,1215
1852,796
1852,1140
1852,185
1852,522
1852,476
1852,1142
1852,1101
1852,916
1852,755
1852,740
1852,1393
1852,194
1852,1128
1852,322
1852,445
1852,1048
1852,1475
1852,52
1852,30
1852,497
1852,681
1852,688
1852,287
1852,1375
1852,55
1852,1444
1852,834
1852,1037
1852,915
1852,31
1852,149
1852,1184
1852,219
1852,123
1852,518
1852,1073
1852,1387
1852,1338
1852,282
1852,238
1852,781
1852,589
1852,1252
1852,1325
1852,615
1852,765
1852,1383
1852,1263
1852,964
1852,461
1852,484
1852,1307
1852,797
1852,1230
1852,65
1852,521
1852,1462
1852,640
1852,483
1852,1364
1852,720
1852,1295
1852,1105
1852,1411
1852,173
1852,203
1852,950
1852,1249
1852,1144
1852,292
1852,215
1852,608
1852,1412
1852,949
1852,452
1852,272
1230,606
1230,121
1230,1109
1230,1142
1230,916
1230,1048
1230,497
1230,688
1230,219
1230,518
1230,1073
1230,282
1230,589
1230,1252
1230,765
1230,1383
1230,964
1230,484
1230,1307
1230,640
1230,1364
1230,1105
1230,950
1230,949
671,121
671,1142
671,916
671,740
671,194
671,236
671,688
671,1444
671,834
671,915
671,219
671,123
671,518
671,837
671,1387
671,615
671,765
671,964
671,327
671,461
671,484
671,1307
671,797
671,65
671,1462
671,178
671,640
671,1364
671,720
671,173
671,950
671,264
671,337
671,171
671,334
671,949
671,452
671,272
509,1142
509,916
509,740
509,688
509,1444
509,785
509,518
509,615
509,964
509,461
509,484
509,65
509,1364
509,720
1819,121
1819,1109
1819,1142
1819,916
1819,740
1819,194
1819,1048
1819,236
1819,30
1819,688
1819,55
1819,1444
1819,915
1819,31
1819,149
1819,219
1819,123
1819,518
1819,1387
1819,1252
1819,615
1819,765
1819,1383
1819,1263
1819,964
1819,327
1819,461
1819,484
1819,1307
1819,797
1819,65
1819,1462
1819,640
1819,1364
1819,720
1819,173
1819,950
1819,215
1819,949
1819,452
1819,108
1819,272
384,748
384,1241
384,1428
2020,786
2020,788
2020,606
2020,1015
2020,882
2020,53
2020,921
2020,54
2020,121
2020,1050
2020,561
2020,1495
2020,1109
2020,773
2020,603
2020,59
2020,1215
2020,796
2020,1140
2020,185
2020,522
2020,1142
2020,1101
2020,916
2020,755
2020,740
2020,1393
2020,194
2020,1128
2020,322
2020,445
2020,1048
2020,1475
2020,52
2020,30
2020,497
2020,681
2020,688
2020,287
2020,1375
2020,55
2020,1444
2020,834
2020,1037
2020,915
2020,31
2020,785
2020,149
2020,1184
2020,219
2020,123
2020,518
2020,1073
2020,837
2020,1387
2020,1338
2020,282
2020,589
2020,1252
2020,1325
2020,615
2020,765
2020,1383
2020,1263
2020,964
2020,327
2020,461
2020,484
2020,1307
2020,797
2020,65
2020,521
2020,1462
2020,932
2020,640
2020,1364
2020,720
2020,1295
2020,1411
2020,173
2020,203
2020,950
2020,1249
2020,1144
2020,292
2020,215
2020,95
2020,1412
2020,949
2020,452
2020,272
1308,765
1308,640
1308,272
47,418
47,693
47,985
47,439
196,786
196,788
196,606
196,1015
196,882
196,53
196,54
196,121
196,561
196,1495
196,1109
196,773
196,59
196,1215
196,796
196,185
196,522
196,1142
196,1101
196,916
196,755
196,740
196,1393
196,66
196,1128
196,322
196,445
196,1048
196,1475
196,52
196,30
196,497
196,287
196,1375
196,55
196,1037
196,31
196,149
196,1184
196,219
196,518
196,1073
196,1387
196,282
196,781
196,589
196,1325
196,1166
196,615
196,765
196,1383
196,1263
196,964
196,461
196,484
196,319
196,1230
196,854
196,144
196,640
196,483
196,1364
196,1295
196,1105
196,1411
196,203
196,950
196,1249
196,687
196,1167
196,1144
196,292
196,215
196,1362
196,949
1249,194
1249,236
1249,615
1249,765
1249,964
1249,484
1249,1307
1249,263
1249,640
1249,1364
1249,720
1249,950
1249,452
1249,272
766,218
766,572
766,994
766,418
766,693
766,1311
766,985
766,439
1639,786
1639,788
1639,1427
1639,606
1639,1015
1639,882
1639,121
1639,561
1639,1495
1639,1109
1639,773
1639,1215
1639,188
1639,185
1639,522
1639,1142
1639,1101
1639,916
1639,755
1639,740
1639,1393
1639,66
1639,1128
1639,322
1639,445
1639,1048
1639,1475
1639,52
1639,30
1639,497
1639,688
1639,287
1639,1375
1639,55
1639,1444
1639,1037
1639,915
1639,31
1639,785
1639,149
1639,1184
1639,219
1639,123
1639,518
1639,1073
1639,1387
1639,1338
1639,282
1639,238
1639,589
1639,1325
1639,1166
1639,615
1639,765
1639,1383
1639,1263
1639,964
1639,461
1639,484
1639,1307
1639,797
1639,1230
1639,854
1639,527
1639,65
1639,521
1639,1462
1639,144
1639,932
1639,640
1639,483
1639,1364
1639,720
1639,635
1639,1295
1639,1411
1639,173
1639,203
1639,950
1639,1249
1639,1167
1639,1144
1639,292
1639,215
1639,1412
1639,949
1639,452
1639,108
1639,272
1839,786
1839,788
1839,1427
1839,606
1839,1015
1839,882
1839,54
1839,121
1839,1050
1839,614
1839,561
1839,1495
1839,1109
1839,773
1839,603
1839,59
1839,1215
1839,188
1839,796
1839,1140
1839,185
1839,522
1839,476
1839,1142
1839,1101
1839,916
1839,755
1839,740
1839,1393
1839,66
1839,1128
1839,138
1839,322
1839,445
1839,1048
1839,1475
1839,52
1839,30
1839,497
1839,681
1839,688
1839,1375
1839,55
1839,1444
1839,834
1839,1037
1839,1363
1839,915
1839,31
1839,785
1839,149
1839,568
1839,1184
1839,219
1839,123
1839,518
1839,1073
1839,837
1839,1387
1839,1338
1839,282
1839,238
1839,781
1839,589
1839,1252
1839,1325
1839,615
1839,765
1839,1383
1839,1263
1839,964
1839,189
1839,461
1839,484
1839,1307
1839,319
1839,1230
1839,213
1839,854
1839,527
1839,65
1839,521
1839,1462
1839,144
1839,640
1839,483
1839,1297
1839,1364
1839,635
1839,1295
1839,1105
1839,1149
1839,1411
1839,173
1839,203
1839,950
1839,1249
1839,1391
1839,687
1839,1167
1839,923
1839,1144
1839,292
1839,171
1839,215
1839,95
1839,224
1839,1412
1839,1362
1839,949
1839,1005
1839,452
1839,1152
1839,666
1559,1470
1559,786
1559,788
1559,606
1559,1015
1559,882
1559,54
1559,121
1559,561
1559,1495
1559,1109
1559,773
1559,59
1559,1215
1559,796
1559,185
1559,522
1559,476
1559,1142
1559,1101
1559,916
1559,755
1559,740
1559,1393
1559,66
1559,194
1559,1128
1559,322
1559,445
1559,1048
1559,1475
1559,236
1559,52
1559,30
1559,497
1559,681
1559,688
1559,287
1559,1375
1559,55
1559,1444
1559,834
1559,1037
1559,242
1559,915
1559,31
1559,785
1559,149
1559,568
1559,1184
1559,1225
1559,219
1559,123
1559,518
1559,1073
1559,837
1559,1387
1559,1338
1559,282
1559,781
1559,589
1559,1252
1559,1325
1559,1166
1559,615
1559,1022
1559,765
1559,1383
1559,1263
1559,964
1559,327
1559,461
1559,484
1559,1307
1559,797
1559,1230
1559,709
1559,527
1559,65
1559,521
1559,1462
1559,1021
1559,932
1559,640
1559,1200
1559,483
1559,1297
1559,1364
1559,720
1559,1295
1559,1149
1559,1411
1559,173
1559,203
1559,950
1559,1249
1559,1167
1559,1144
1559,292
1559,784
1559,215
1559,299
1559,95
1559,1277
1559,224
1559,608
1559,1412
1559,949
1559,899
1559,1005
1559,452
1559,108
1559,272
2496,9
2450,121
2450,561
2450,1109
2450,603
2450,1215
2450,1142
2450,916
2450,740
2450,1393
2450,194
2450,1128
2450,1048
2450,30
2450,497
2450,688
2450,55
2450,834
2450,1037
2450,915
2450,149
2450,219
2450,123
2450,518
2450,1073
2450,837
2450,1387
2450,589
2450,1325
2450,615
2450,765
2450,1383
2450,964
2450,461
2450,484
2450,1307
2450,65
2450,521
2450,1462
2450,640
2450,1364
2450,1105
2450,203
2450,950
2450,1391
2450,292
2450,171
2450,215
2450,95
2450,1412
2450,949
2450,452
2450,272
1336,1241
597,1427
597,606
597,1015
597,882
597,121
597,1050
597,561
597,59
597,1215
597,188
597,796
597,1140
597,185
597,522
597,1101
597,755
597,740
597,1393
597,1128
597,322
597,445
597,1048
597,1475
597,30
597,1375
597,55
597,1037
597,1363
597,149
597,518
597,1073
597,238
597,781
597,1325
597,615
597,1383
597,1263
597,964
597,484
597,1230
597,854
597,521
597,1462
597,640
597,483
597,1364
597,635
597,1295
597,321
597,1411
597,98
597,203
597,687
597,769
597,1167
597,1144
597,292
597,215
597,1362
597,1152
597,666
536,786
536,788
536,1427
536,606
536,1015
536,882
536,53
536,54
536,121
536,1050
536,614
536,561
536,1495
536,1109
536,773
536,603
536,59
536,1215
536,188
536,796
536,1140
536,185
536,522
536,476
536,1142
536,1101
536,916
536,755
536,740
536,1393
536,66
536,1128
536,138
536,322
536,445
536,1048
536,1475
536,52
536,30
536,497
536,681
536,688
536,1375
536,55
536,834
536,1037
536,1363
536,915
536,149
536,1184
536,219
536,123
536,518
536,1073
536,1387
536,1338
536,282
536,238
536,781
536,589
536,1325
536,615
536,1383
536,1263
536,964
536,461
536,484
536,1307
536,319
536,1230
536,854
536,521
536,1462
536,144
536,640
536,483
536,1364
536,635
536,1295
536,1105
536,321
536,1411
536,98
536,203
536,950
536,1249
536,1391
536,687
536,1167
536,923
536,1144
536,292
536,215
536,224
536,1412
536,1362
536,949
536,1005
536,1152
536,666
977,1470
977,786
977,788
977,1427
977,606
977,1015
977,882
977,53
977,921
977,54
977,121
977,1050
977,614
977,561
977,1495
977,1109
977,773
977,603
977,59
977,1215
977,796
977,1140
977,185
977,522
977,476
977,1142
977,1101
977,916
977,755
977,740
977,1393
977,66
977,1128
977,138
977,322
977,445
977,1048
977,1475
977,52
977,30
977,497
977,681
977,688
977,287
977,1375
977,55
977,834
977,1037
977,1363
977,915
977,149
977,1184
977,219
977,518
977,1073
977,1387
977,1338
977,282
977,781
977,589
977,1252
977,1325
977,615
977,1383
977,1263
977,964
977,461
977,484
977,1307
977,1230
977,65
977,521
977,1462
977,640
977,483
977,1364
977,1295
977,1105
977,1411
977,173
977,203
977,950
977,1391
977,1167
977,923
977,1144
977,292
977,215
977,224
977,1412
977,949
2010,748
2010,1428
2010,546
1472,748
1472,1241
1472,1428
739,740
739,194
739,236
739,688
739,149
739,219
739,123
739,615
739,765
739,484
739,1307
739,65
739,1462
739,640
739,1364
739,720
739,950
739,949
739,452
739,272
2357,512
2325,1427
2325,1215
2325,188
2325,322
2325,688
2325,1375
2325,1037
2325,1363
2325,149
2325,518
2325,1073
2325,238
2325,615
2325,1383
2325,484
2325,1307
2325,521
2325,1462
2325,640
2325,483
2325,1364
2325,635
2325,203
2325,950
2325,1144
2325,949
2325,1005
2325,452
2325,666
672,1142
672,916
672,740
672,194
672,236
672,688
672,915
672,219
672,123
672,518
672,765
672,964
672,461
672,484
672,797
672,65
672,640
672,1364
672,720
672,173
672,949
672,452
672,272
1022,1241
1022,1428
547,992
1116,786
1116,788
1116,606
1116,1015
1116,882
1116,787
1116,54
1116,121
1116,1050
1116,614
1116,561
1116,1495
1116,1109
1116,773
1116,603
1116,59
1116,1215
1116,796
1116,1140
1116,185
1116,522
1116,476
1116,1142
1116,1101
1116,916
1116,755
1116,740
1116,1393
1116,66
1116,1128
1116,322
1116,445
1116,1048
1116,1475
1116,52
1116,30
1116,497
1116,287
1116,1375
1116,55
1116,834
1116,1037
1116,1363
1116,915
1116,31
1116,149
1116,1184
1116,219
1116,123
1116,518
1116,1073
1116,1387
1116,1338
1116,282
1116,781
1116,589
1116,1325
1116,615
1116,4
1116,765
1116,1383
1116,1263
1116,964
1116,461
1116,484
1116,1307
1116,319
1116,1230
1116,744
1116,65
1116,640
1116,483
1116,1364
1116,1295
1116,1105
1116,1411
1116,203
1116,950
1116,1391
1116,687
1116,1167
1116,1144
1116,292
1116,215
1116,224
1116,1412
1116,1362
1116,949
1514,786
1514,788
1514,606
1514,1015
1514,882
1514,54
1514,121
1514,614
1514,561
1514,1495
1514,1109
1514,773
1514,603
1514,59
1514,1215
1514,1140
1514,185
1514,522
1514,476
1514,1142
1514,1101
1514,916
1514,755
1514,740
1514,1393
1514,1128
1514,322
1514,445
1514,1048
1514,52
1514,30
1514,497
1514,681
1514,688
1514,1375
1514,55
1514,834
1514,1037
1514,915
1514,149
1514,1184
1514,219
1514,123
1514,518
1514,1073
1514,1387
1514,1338
1514,282
1514,589
1514,1325
1514,615
1514,765
1514,1383
1514,1263
1514,964
1514,461
1514,484
1514,1307
1514,65
1514,521
1514,1462
1514,640
1514,1364
1514,1105
1514,1149
1514,1411
1514,203
1514,950
1514,1249
1514,1391
1514,292
1514,171
1514,215
1514,224
1514,949
374,194
374,236
374,688
374,1444
374,1017
374,1252
374,178
374,720
374,1241
374,452
374,272
959,178
2324,740
2324,992
1461,194
1461,236
1461,765
1461,327
1461,178
1461,720
1461,1241
1461,272
1342,882
1342,614
1342,561
1342,59
1342,1215
1342,796
1342,522
1342,1128
1342,1375
1342,834
1342,5
1342,1325
1342,4
1342,319
632,1142
632,916
632,740
632,194
632,497
632,688
632,149
632,219
632,123
632,518
632,837
632,615
632,765
632,1383
632,461
632,484
632,1307
632,65
632,640
632,1364
632,720
632,1105
632,173
632,950
632,171
632,215
632,334
632,949
632,452
632,272
676,834
676,1387
676,765
676,1307
676,640
676,1391
676,264
676,171
404,837
404,327
404,720
404,95
404,272
1593,185
1593,55
1593,31
1593,149
1593,964
1593,484
1593,173
1593,98
1,194
1,236
1,688
1,765
1,484
1,1307
1,65
1,178
1,720
1,1241
1,337
1,949
1,452
1,272
69,87
69,846
1635,851
1635,624
1635,275
1635,283
1000,1307
1513,1307
1513,263
1513,1241
1513,264
1513,272
563,711
2019,1307
2019,263
2019,264
2019,272
1234,82
1234,508
1234,901
1234,1098
1234,1097
1234,636
1234,135
1451,619
1983,1201
1983,87
1983,846
2347,740
2347,1048
2347,688
2347,219
2347,123
2347,518
2347,1387
2347,589
2347,615
2347,1263
2347,964
2347,484
2347,1307
2347,521
2347,1462
2347,640
2347,1364
2347,1391
905,614
1136,916
1136,740
1136,915
1136,765
1136,484
1136,65
784,1142
784,916
784,740
784,194
784,1048
784,497
784,681
784,688
784,1444
784,834
784,1037
784,915
784,149
784,219
784,123
784,518
784,1073
784,837
784,589
784,1252
784,615
784,765
784,1383
784,964
784,461
784,484
784,1307
784,65
784,521
784,1462
784,640
784,1364
784,720
784,1105
784,203
784,950
784,1391
784,1144
784,171
784,215
784,95
784,1412
784,949
784,452
784,272
126,688
126,484
126,1307
126,640
126,272
2257,992
2257,178
2257,1087
2257,1086
2118,820
2118,786
2118,788
2118,1427
2118,606
2118,1015
2118,882
2118,53
2118,921
2118,54
2118,121
2118,1050
2118,561
2118,1495
2118,1109
2118,773
2118,59
2118,1215
2118,188
2118,796
2118,1140
2118,522
2118,1142
2118,1101
2118,916
2118,755
2118,740
2118,1393
2118,66
2118,1128
2118,138
2118,322
2118,445
2118,1048
2118,1475
2118,52
2118,30
2118,497
2118,1375
2118,55
2118,1037
2118,1363
2118,764
2118,1184
2118,518
2118,1073
2118,238
2118,781
2118,589
2118,1325
2118,615
2118,1022
2118,1383
2118,1263
2118,964
2118,484
2118,319
2118,1230
2118,213
2118,854
2118,144
2118,640
2118,483
2118,1364
2118,1295
2118,910
2118,1411
2118,98
2118,203
2118,950
2118,1249
2118,687
2118,769
2118,1144
2118,292
2118,215
1177,194
1177,236
1177,765
1177,178
1177,720
1177,452
1177,272
165,786
165,788
165,1427
165,606
165,1015
165,882
165,53
165,921
165,54
165,121
165,1050
165,561
165,1495
165,1109
165,773
165,59
165,1215
165,188
165,796
165,1140
165,522
165,476
165,1142
165,1101
165,916
165,755
165,740
165,1393
165,66
165,1128
165,138
165,322
165,445
165,1048
165,1475
165,52
165,30
165,497
165,681
165,688
165,1375
165,55
165,1037
165,1363
165,915
165,31
165,785
165,149
165,568
165,1184
165,219
165,123
165,518
165,1073
165,1387
165,1338
165,238
165,781
165,589
165,1325
165,615
165,1022
165,765
165,1383
165,1263
165,964
165,461
165,484
165,1307
165,797
165,319
165,1230
165,213
165,854
165,527
165,65
165,1462
165,144
165,932
165,640
165,483
165,1364
165,720
165,1295
165,1149
165,1411
165,203
165,950
165,1249
165,1391
165,687
165,1144
165,292
165,215
165,224
165,949
165,1005
165,1490
165,452
165,108
177,532
177,552
177,102
437,194
437,236
437,688
437,765
437,484
437,1307
437,720
437,950
437,608
437,949
437,452
437,272
495,1208
495,411
495,966
495,103
495,611
495,774
495,421
495,453
990,245
609,178
609,748
609,1241
609,337
111,606
111,121
111,561
111,1495
111,1109
111,1142
111,1101
111,916
111,740
111,1393
111,194
111,322
111,1048
111,236
111,30
111,497
111,681
111,688
111,287
111,55
111,1444
111,834
111,1037
111,915
111,31
111,785
111,149
111,1184
111,219
111,123
111,518
111,1073
111,837
111,1387
111,1017
111,589
111,1252
111,615
111,765
111,1383
111,1263
111,964
111,327
111,461
111,484
111,1307
111,797
111,709
111,527
111,65
111,521
111,1462
111,932
111,640
111,1200
111,1364
111,720
111,1411
111,173
111,203
111,950
111,1249
111,1144
111,215
111,95
111,608
111,949
111,899
111,452
111,108
111,272
1119,786
1119,788
1119,606
1119,1015
1119,882
1119,121
1119,1050
1119,561
1119,1109
1119,773
1119,603
1119,59
1119,1215
1119,796
1119,1140
1119,185
1119,522
1119,476
1119,1142
1119,1101
1119,916
1119,755
1119,740
1119,1393
1119,1128
1119,445
1119,1048
1119,1475
1119,30
1119,497
1119,688
1119,1375
1119,55
1119,834
1119,1037
1119,1363
1119,915
1119,149
1119,1184
1119,219
1119,518
1119,1073
1119,781
1119,589
1119,1325
1119,1383
1119,1263
1119,964
1119,461
1119,484
1119,1307
1119,1230
1119,744
1119,521
1119,1462
1119,640
1119,483
1119,1364
1119,635
1119,1295
1119,1105
1119,1411
1119,203
1119,950
1119,1391
1119,1167
1119,1144
1119,292
1119,215
1119,224
1119,1412
1119,949
402,178
402,263
402,748
402,1241
402,264
402,337
870,236
870,837
870,765
870,327
870,1307
870,178
870,263
870,1497
870,720
870,1241
870,264
870,171
870,334
870,95
870,272
155,121
155,1109
155,1142
155,916
155,740
155,1393
155,194
155,1048
155,236
155,30
155,497
155,688
155,55
155,1444
155,834
155,1037
155,915
155,219
155,123
155,518
155,1073
155,837
155,1387
155,589
155,1252
155,615
155,765
155,1383
155,964
155,327
155,461
155,484
155,1307
155,65
155,521
155,1462
155,640
155,1364
155,720
155,1105
155,173
155,203
155,950
155,1391
155,292
155,171
155,215
155,334
155,95
155,608
155,1412
155,949
155,452
155,272
608,786
608,788
608,1015
608,882
608,561
608,1495
608,1109
608,773
608,916
608,740
608,1393
608,322
608,445
608,1048
608,30
608,497
608,1338
608,615
1023,194
1023,688
1023,834
1023,837
1023,765
1023,484
1023,1307
1023,640
1023,1364
1023,720
1023,1105
1023,950
1023,264
1023,171
1023,334
1023,95
1023,949
1023,452
1023,272
679,786
679,788
679,882
679,787
679,54
679,614
679,561
679,1109
679,773
679,59
679,1215
679,796
679,522
679,1142
679,916
679,755
679,740
679,1393
679,66
679,1128
679,322
679,445
679,1048
679,52
679,30
679,497
679,1375
679,55
679,1444
679,834
679,1037
679,915
679,31
679,568
679,1184
679,518
679,1073
679,1387
679,1338
679,781
679,589
679,1252
679,1325
679,615
679,4
679,1383
679,1263
679,964
679,461
679,484
679,319
679,1230
679,65
679,640
679,1364
679,1295
679,1411
679,203
679,1249
679,1391
679,1167
679,1144
679,292
679,215
679,1362
679,949
1382,786
1382,788
1382,606
1382,1015
1382,882
1382,787
1382,54
1382,121
1382,1050
1382,614
1382,561
1382,1495
1382,1109
1382,773
1382,59
1382,1215
1382,796
1382,1140
1382,185
1382,522
1382,1142
1382,1101
1382,916
1382,755
1382,740
1382,1393
1382,66
1382,1128
1382,322
1382,445
1382,1048
1382,1475
1382,52
1382,30
1382,497
1382,1375
1382,55
1382,1037
1382,915
1382,31
1382,149
1382,1184
1382,219
1382,123
1382,518
1382,1073
1382,1387
1382,1338
1382,282
1382,781
1382,589
1382,1325
1382,1166
1382,615
1382,4
1382,1383
1382,1263
1382,964
1382,461
1382,484
1382,1307
1382,319
1382,1230
1382,854
1382,65
1382,521
1382,1462
1382,144
1382,640
1382,483
1382,1364
1382,635
1382,1295
1382,1149
1382,1411
1382,173
1382,98
1382,203
1382,950
1382,1249
1382,1391
1382,687
1382,1167
1382,1144
1382,292
1382,215
1382,1362
1382,949
1638,748
1638,1241
2467,1481
1710,1307
1710,263
1710,264
1710,272
2092,740
2092,194
2092,236
2092,688
2092,1444
2092,1252
2092,765
2092,964
2092,327
2092,461
2092,797
2092,65
2092,178
2092,1200
2092,720
2092,452
2092,272
2214,882
2214,121
2214,561
2214,1109
2214,1215
2214,1142
2214,1101
2214,916
2214,740
2214,1393
2214,194
2214,322
2214,1048
2214,236
2214,30
2214,497
2214,688
2214,287
2214,1375
2214,55
2214,1444
2214,834
2214,1037
2214,915
2214,149
2214,219
2214,123
2214,518
2214,1073
2214,1387
2214,589
2214,1252
2214,1325
2214,615
2214,765
2214,1383
2214,1263
2214,964
2214,461
2214,484
2214,1307
2214,797
2214,1230
2214,65
2214,521
2214,1462
2214,640
2214,483
2214,1364
2214,720
2214,1105
2214,1411
2214,173
2214,203
2214,950
2214,1144
2214,292
2214,171
2214,215
2214,1412
2214,949
2214,452
2214,272
2214,666
1106,606
1106,1015
1106,882
1106,53
1106,121
1106,561
1106,1109
1106,773
1106,59
1106,1215
1106,796
1106,522
1106,1142
1106,1101
1106,916
1106,755
1106,740
1106,1393
1106,1128
1106,322
1106,445
1106,1048
1106,1475
1106,30
1106,497
1106,688
1106,1375
1106,55
1106,1444
1106,1037
1106,31
1106,764
1106,149
1106,1184
1106,219
1106,518
1106,1073
1106,781
1106,589
1106,1325
1106,1166
1106,615
1106,1383
1106,1263
1106,964
1106,461
1106,484
1106,1230
1106,854
1106,521
1106,1462
1106,144
1106,640
1106,483
1106,1364
1106,720
1106,1295
1106,1411
1106,173
1106,98
1106,203
1106,950
1106,1249
1106,687
1106,1167
1106,1144
1106,292
1106,215
1106,1362
1106,949
1106,452
2304,204
2304,1051
2304,617
2304,528
2304,908
2304,943
2304,555
2304,962
2304,166
2304,954
371,834
371,219
371,765
371,484
371,1307
371,640
371,1364
371,1412
371,949
371,272
978,561
978,1109
978,1142
978,916
978,740
978,1393
978,66
978,1048
978,30
978,497
978,568
978,1338
205,688
205,1444
205,834
205,518
205,1252
205,765
205,964
205,327
205,461
205,484
205,1307
205,65
205,1462
205,640
205,1364
205,720
205,950
205,215
205,608
205,949
205,452
205,272
965,765
965,1307
965,178
965,263
965,1241
965,264
965,452
965,272
1893,786
1893,788
1893,1109
1893,66
1893,1048
1893,1225
1893,1263
1893,760
1768,570
552,786
552,788
552,1015
552,882
552,787
552,1050
552,614
552,561
552,1109
552,773
552,59
552,1215
552,796
552,1140
552,522
552,1142
552,755
552,1393
552,66
552,1128
552,445
552,1048
552,1475
552,30
552,497
552,1375
552,55
552,1037
552,1184
552,518
552,5
552,781
552,1325
552,4
552,1263
552,484
552,319
552,1230
552,1364
552,1411
552,203
552,987
552,687
552,1167
552,760
552,215
552,1362
823,606
823,882
823,121
823,561
823,1109
823,603
823,59
823,1215
823,476
823,1142
823,916
823,740
823,1393
823,1128
823,322
823,1048
823,497
823,681
823,688
823,1375
823,55
823,834
823,1037
823,915
823,219
823,518
823,1073
823,837
823,1387
823,589
823,1325
823,615
823,765
823,1383
823,964
823,461
823,484
823,1307
823,65
823,521
823,1462
823,640
823,1364
823,1105
823,203
823,950
823,1391
823,1144
823,215
823,224
823,1412
823,949
823,666
2320,1307
2320,171
2320,272
214,1142
214,916
214,740
214,194
214,1048
214,236
214,497
214,688
214,1444
214,834
214,915
214,219
214,123
214,518
214,1073
214,837
214,1387
214,589
214,615
214,765
214,1383
214,964
214,327
214,461
214,484
214,1307
214,797
214,65
214,521
214,1462
214,178
214,640
214,1364
214,720
214,173
214,950
214,171
214,215
214,334
214,95
214,1412
214,949
214,452
214,108
214,272
1365,1241
1365,264
2012,1241
2012,1428
2012,546
1807,82
1807,508
1807,901
1807,1098
1807,1097
1807,636
1807,135
2117,740
2117,123
2117,518
2117,765
2117,484
2117,1307
2117,640
2117,1364
2117,720
2117,171
2117,949
2117,452
2117,272
932,1307
932,171
932,272
1731,1470
1731,786
1731,788
1731,606
1731,1015
1731,882
1731,53
1731,54
1731,121
1731,1050
1731,561
1731,1495
1731,1109
1731,773
1731,59
1731,1215
1731,1140
1731,185
1731,522
1731,1142
1731,1101
1731,916
1731,755
1731,740
1731,1393
1731,66
1731,1128
1731,322
1731,445
1731,1048
1731,52
1731,30
1731,1300
1731,497
1731,688
1731,287
1731,1375
1731,55
1731,1037
1731,915
1731,31
1731,149
1731,1184
1731,1225
1731,219
1731,123
1731,518
1731,1073
1731,1387
1731,589
1731,1325
1731,1166
1731,615
1731,765
1731,1383
1731,964
1731,461
1731,484
1731,797
1731,1230
1731,65
1731,1462
1731,932
1731,640
1731,1364
1731,1295
1731,1411
1731,173
1731,203
1731,950
1731,292
1731,215
1731,949
935,882
935,561
935,1215
935,740
935,1128
935,1048
935,30
935,1375
935,55
935,1037
935,149
935,518
935,238
935,781
935,1325
935,615
935,1263
935,964
935,484
935,1230
935,521
935,640
935,483
935,1364
935,1411
935,98
935,203
935,212
935,687
935,769
935,1144
935,215
935,1152
935,666
1300,1307
1300,264
1708,882
1708,121
1708,561
1708,1109
1708,1215
1708,1142
1708,1101
1708,916
1708,740
1708,1393
1708,1128
1708,322
1708,1048
1708,30
1708,497
1708,681
1708,688
1708,1375
1708,55
1708,1444
1708,834
1708,1037
1708,915
1708,149
1708,219
1708,123
1708,518
1708,1073
1708,837
1708,1387
1708,282
1708,589
1708,1252
1708,1325
1708,615
1708,765
1708,1383
1708,1263
1708,964
1708,461
1708,484
1708,1307
1708,1230
1708,65
1708,521
1708,1462
1708,640
1708,483
1708,1364
1708,720
1708,1105
1708,1411
1708,173
1708,203
1708,950
1708,1249
1708,1075
1708,1144
1708,292
1708,171
1708,215
1708,101
1708,334
1708,95
1708,1412
1708,949
1708,452
1708,272
1381,1428
112,1427
112,188
112,1101
112,322
112,688
112,1375
112,1363
112,149
112,518
112,1073
112,238
112,615
112,1383
112,484
112,521
112,1462
112,640
112,483
112,1364
112,203
112,769
112,1144
112,1005
112,452
112,1152
112,666
1971,87
2513,1238
2513,1366
1167,882
1167,561
1167,1109
1167,1215
1167,185
1167,1142
1167,1101
1167,916
1167,740
1167,1393
1167,1128
1167,322
1167,1048
1167,30
1167,497
1167,688
1167,1375
1167,55
1167,1444
1167,1037
1167,915
1167,149
1167,518
1167,1073
1167,1325
1167,615
1167,1383
1167,1263
1167,964
1167,461
1167,484
1167,1307
1167,1230
1167,521
1167,1462
1167,640
1167,483
1167,1364
1167,635
1167,1411
1167,173
1167,203
1167,1249
1167,1144
1167,215
1167,1412
1167,949
1167,452
1167,272
1380,1307
1380,640
1380,171
122,178
122,263
122,1241
17,219
17,1307
17,171
17,272
1530,546
1394,711
1394,861
2367,87
2367,2
1546,1241
1546,264
1546,1428
1725,992
1059,178
1059,263
